ValidityDate/Time,Downward short-wave radiation flux,High cloud cover,Low cloud cover,Medium cloud cover,Pressure,Pressure reduced to MSL,Relative humidity,Temperature,Total cloud cover,Total precipitation,u-component of wind,v-component of wind
20170306040000,,0.0,50.1220703125,56.201171875,101164.453125,101201.73950195312,84.45271301269531,292.02496337890625,56.201171875,0.0703125,0.5582866668701172,-7.988809585571289
20170306050000,,3.3203125,46.8505859375,50.439453125,101091.88232421876,101124.37744140624,85.40160751342773,291.9701843261719,50.439453125,0.28125,-0.19124221801757807,-8.159786224365233
20170306060000,,0.0,54.5166015625,54.8583984375,101098.10180664062,101129.51049804688,86.97222995758057,291.7323913574219,55.126953125,0.2578125,1.5071573257446291,-11.068021774291992
20170306070000,,0.0,56.201171875,51.611328125,101135.7177734375,101164.48974609376,86.02742576599121,291.14903259277344,56.201171875,0.078125,1.0042247772216797,-11.675443649291992
20170306080000,,0.0,56.884765625,50.29296875,101160.77270507812,101197.32055664062,81.11529159545898,290.96217346191406,56.884765625,0.015625,0.820948600769043,-11.385034561157227
20170306090000,,0.0,54.541015625,50.7568359375,101233.68530273438,101269.4091796875,73.82128334045409,291.13465881347656,54.541015625,0.0,0.5359458923339844,-11.557977676391602
20170306100000,,0.0,50.390625,44.82421875,101286.96899414062,101317.71240234376,72.95898818969727,291.06707763671875,50.390625,0.0,-0.05367565155029297,-11.380363464355467
20170306110000,,0.0,48.53515625,45.703125,101347.69897460938,101375.84838867188,72.43437194824219,290.9821319580078,48.53515625,0.0,-0.3595571517944336,-11.101144790649414
20170306120000,,0.0,51.66015625,50.9765625,101388.78173828124,101424.560546875,69.76355361938478,290.9241180419922,51.708984375,0.0,-0.7105188369750977,-10.806499481201172
20170306130000,,0.0,46.044921875,44.677734375,101399.8291015625,101437.12158203124,68.19461822509766,290.71173095703125,46.044921875,0.0,-0.7822561264038086,-10.22451400756836
20170306140000,,0.0,45.1171875,43.505859375,101407.4462890625,101443.75610351562,66.82554817199707,290.5916748046875,45.1171875,0.0,-0.7999410629272461,-9.606897354125977
20170306150000,,0.0,44.287109375,40.087890625,101416.1376953125,101451.123046875,65.1205940246582,290.595458984375,44.287109375,0.0,-0.4642515182495117,-9.096904754638672
20170306160000,,0.0,47.998046875,50.244140625,101407.70874023438,101445.849609375,66.0823268890381,290.4422302246094,50.244140625,0.0,-0.1782083511352539,-8.619646072387695
20170306170000,,0.0,45.8984375,45.458984375,101393.46923828124,101426.3916015625,65.99955940246582,290.25787353515625,45.947265625,0.0,-0.09099388122558594,-8.156284332275389
20170306180000,,0.0,40.234375,36.3525390625,101401.18408203124,101435.47973632812,65.42322158813478,290.0877227783203,40.234375,,0.5266990661621094,-8.01136589050293
20170306190000,,0.0,36.9140625,23.2177734375,101409.34448242188,101439.61791992188,65.90566062927246,289.7985076904297,36.9140625,0.0,0.7489023208618164,-8.194206237792969
20170306200000,,0.0,32.91015625,20.458984375,101444.47021484376,101474.84741210938,65.85278701782228,289.5468292236328,32.91015625,0.0,0.7237148284912109,-8.158378601074219
20170306210000,,0.0,35.05859375,17.3095703125,101508.74633789062,101539.91088867188,65.63761520385742,289.498779296875,35.05859375,0.0,0.7109966278076172,-7.937672615051269
20170306220000,,0.0,34.9609375,27.05078125,101592.70629882812,101622.7294921875,64.15437507629396,289.5220642089844,34.9609375,0.0,0.8559951782226562,-7.624285697937013
20170306230000,,0.0,37.890625,40.8203125,101657.01293945312,101693.07250976562,63.22686004638672,289.6114959716797,40.8203125,0.0,1.0448389053344729,-7.392664909362793
20170307000000,,0.0,25.537109375,22.265625,101717.61474609376,101744.64111328124,62.33610343933106,289.7100524902344,25.537109375,0.0,1.1440668106079102,-7.254496574401855
20170307010000,,0.0,14.306640625,14.599609375,101719.37866210938,101752.61840820312,61.15267181396485,289.92408752441406,14.599609375,0.0,0.8412294387817383,-6.828174591064452
20170307020000,,0.0,13.57421875,11.474609375,101704.296875,101734.00268554688,60.05125617980957,290.1867218017578,13.57421875,0.0,0.7475061416625977,-6.6060829162597665
20170307030000,,0.0,16.552734375,11.181640625,101635.26000976562,101667.85888671876,60.14521789550781,290.2523498535156,16.552734375,0.0,0.7169704437255859,-7.1626834869384775
20170307040000,,0.0,12.79296875,7.080078125,101660.91918945312,101687.61596679688,61.00552558898926,290.32948303222656,12.79296875,0.0,1.0732316970825195,-7.8786258697509775
20170307050000,,0.0,14.2333984375,12.548828125,101614.38598632812,101648.40087890624,60.662818908691406,290.3716735839844,14.35546875,0.0,0.9442262649536132,-7.976850509643555
20170307060000,,0.0,15.2099609375,15.33203125,101560.77270507812,101592.56591796876,60.78602886199951,290.3363037109375,15.380859375,0.0,0.6308460235595703,-8.386174201965332
20170307070000,,0.0,12.255859375,12.646484375,101502.99682617188,101536.9873046875,61.33870792388916,290.1484069824219,12.6953125,0.0,-0.07734107971191406,-7.925384521484375
20170307080000,,0.0,19.970703125,24.658203125,101535.0341796875,101562.64038085938,60.80187034606934,290.0435791015625,24.658203125,0.0,0.080230712890625,-7.178445816040039
20170307090000,,0.0,22.705078125,36.03515625,101638.09204101562,101668.8232421875,60.4648494720459,289.9403533935547,36.03515625,0.0,0.281916618347168,-7.520925521850586
20170307100000,,12.451171875,15.13671875,23.1689453125,101680.40161132812,101715.97900390624,58.898475646972656,289.9012908935547,23.876953125,0.0,-0.3573207855224609,-7.397811889648437
20170307110000,,64.111328125,17.08984375,24.755859375,101729.53491210938,101756.494140625,58.92206764221192,289.9328308105469,64.111328125,0.0,-1.3926076889038086,-7.18212890625
20170307120000,,61.376953125,20.849609375,31.689453125,101781.15844726562,101807.92846679688,59.04841232299805,289.9254302978516,61.376953125,0.0,-1.6678285598754885,-6.68277645111084
20170307130000,,61.62109375,23.876953125,40.0390625,101813.2080078125,101844.83642578124,59.03822898864746,289.8768768310547,61.62109375,0.0,-1.3738784790039062,-6.3175811767578125
20170307140000,,48.14453125,22.265625,42.578125,101819.78759765624,101847.30224609376,58.21465110778809,289.8329162597656,49.21875,0.0,-1.4234590530395508,-5.850333213806152
20170307150000,,0.0,20.751953125,39.35546875,101800.07934570312,101828.466796875,57.54848098754883,289.78045654296875,39.35546875,0.0,-1.5535640716552734,-5.572075843811035
20170307160000,,0.0,19.482421875,32.861328125,101762.05444335938,101798.93798828124,56.76130294799805,289.7104949951172,32.861328125,0.0,-1.9643592834472656,-5.225052833557129
20170307170000,,0.0,21.337890625,40.72265625,101764.2578125,101793.58520507812,56.91935348510742,289.6034698486328,40.72265625,0.0,-1.8162813186645508,-4.777137756347656
20170307180000,,0.0,27.05078125,47.412109375,101729.736328125,101763.34838867188,57.95178604125977,289.4971466064453,47.412109375,,-1.846172332763672,-4.661928176879883
20170307190000,,0.0,29.8828125,48.2421875,101709.94262695312,101742.24853515624,58.12840843200684,289.4659576416016,48.2421875,0.0,-1.7092142105102541,-4.985136985778809
20170307200000,,0.0,25.87890625,42.626953125,101706.0302734375,101740.27709960938,57.867881774902344,289.44361877441406,42.626953125,0.0,-2.1220140457153316,-5.285911560058594
20170307210000,,0.0,21.38671875,39.013671875,101751.03149414062,101788.916015625,57.21328544616699,289.3696746826172,39.013671875,0.0,-2.403573036193848,-4.976780891418457
20170307220000,,0.0,20.068359375,41.162109375,101818.20068359376,101855.82885742188,57.06068992614746,289.26348876953125,41.162109375,0.0,-2.6881866455078125,-4.1576623916625985
20170307230000,,0.0,20.751953125,46.337890625,101886.71264648438,101917.919921875,56.85455513000488,289.2588195800781,46.337890625,0.0,-2.9648914337158203,-3.742506980895996
20170308000000,,0.0,20.556640625,45.361328125,101932.41577148438,101962.07275390624,55.24114036560058,289.4349365234375,45.361328125,0.0,-2.913947105407715,-3.46280574798584
20170308010000,,0.0,18.65234375,39.35546875,101938.45825195312,101977.08129882812,54.14259719848633,289.69700622558594,39.35546875,0.0,-1.9944753646850584,-4.0291194915771475
20170308020000,,0.0,11.669921875,21.337890625,101925.1708984375,101956.50634765624,53.87985610961914,289.9281311035156,21.337890625,0.0,-1.2361373901367188,-4.741269111633301
20170308030000,,0.0,15.283203125,29.39453125,101822.0703125,101860.05859375,55.02302932739258,290.21893310546875,29.39453125,0.0,-0.342623233795166,-5.491270065307617
20170308040000,,0.0,18.359375,36.23046875,101797.3388671875,101833.95385742188,56.9873161315918,290.173095703125,36.23046875,0.0,-0.4564085006713867,-6.261787414550781
20170308050000,,0.0,20.0927734375,51.2939453125,101779.50439453124,101815.00854492188,58.93279647827149,290.0157775878906,51.26953125,0.0,0.3611431121826172,-7.3262996673583975
20170308060000,,0.0,21.2890625,44.091796875,101759.66186523438,101787.1826171875,59.93237113952637,289.8115539550781,44.091796875,0.0,0.8016872406005859,-7.8787736892700195
20170308070000,,0.0,22.5830078125,35.64453125,101735.400390625,101765.46020507812,59.80820369720459,289.68170166015625,35.64453125,0.0,1.3205680847167969,-7.558759689331055
20170308080000,,0.0,25.1708984375,34.1064453125,101774.169921875,101808.59375,59.5139217376709,289.65771484375,34.1064453125,0.0,1.9976034164428709,-7.646760940551758
20170308090000,,0.0,23.388671875,35.15625,101832.04956054688,101863.07983398438,60.25065040588379,289.55450439453125,35.15625,0.0,1.996310234069824,-8.033725738525389
20170308100000,,0.0,18.408203125,62.3046875,101857.45849609376,101890.36254882812,59.54202270507813,289.46942138671875,62.3046875,0.0,1.725910186767578,-7.87092113494873
20170308110000,,0.0,10.107421875,55.7861328125,101921.84448242188,101953.49731445312,59.143638610839844,289.2928924560547,55.810546875,0.0,1.6833581924438477,-7.398736000061035
20170308120000,,0.0,11.083984375,61.81640625,101969.42749023438,102001.416015625,59.75205612182617,289.16868591308594,61.81640625,0.0,1.3927526473999023,-7.073898315429688
20170308130000,,0.0,14.453125,21.044921875,101985.05249023438,102016.650390625,59.53849220275879,289.0916290283203,21.044921875,0.0,1.5552663803100586,-6.488838195800781
20170308140000,,0.0,14.35546875,38.96484375,101976.42211914062,102003.88793945312,59.61249351501465,288.9521484375,38.96484375,0.0,1.6022500991821291,-5.880725860595702
20170308150000,,0.0,12.890625,32.470703125,101960.888671875,101989.501953125,60.11411094665527,288.8934020996094,32.470703125,0.0,1.8701019287109373,-6.0761070251464835
20170308160000,,0.0,12.841796875,11.279296875,101938.98315429688,101968.02368164062,60.36311531066895,288.8481903076172,12.98828125,0.0,2.078943252563477,-6.282758712768555
20170308170000,,0.0,13.0859375,16.69921875,101906.41479492188,101943.46923828124,60.1280517578125,288.77610778808594,16.69921875,0.0,2.135761260986328,-6.261775016784668
20170308180000,,0.0,13.76953125,5.76171875,101901.31225585938,101928.84521484376,60.30897903442383,288.6779022216797,13.76953125,,2.275832176208496,-6.15250301361084
20170308190000,,0.0,14.74609375,7.177734375,101893.59130859376,101924.38354492188,60.49175262451172,288.6033477783203,14.74609375,0.0,2.38132381439209,-6.314030647277832
20170308200000,,0.0,13.525390625,2.1484375,101922.38159179688,101952.22778320312,60.7695369720459,288.51502990722656,13.525390625,0.0,2.238715171813965,-6.4959964752197275
20170308210000,,0.0,11.669921875,0.0,101979.86450195312,102007.43408203124,61.09655952453613,288.4305419921875,11.669921875,0.0,1.9695062637329104,-6.7821044921875
20170308220000,,0.0,11.865234375,0.0,102028.47900390624,102062.93334960938,61.39126968383789,288.3504638671875,11.865234375,0.0,1.6787481307983398,-6.946060180664063
20170308230000,,0.0,11.23046875,0.0,102084.49096679688,102111.4013671875,61.2281494140625,288.3637237548828,11.23046875,0.0,1.3876962661743164,-6.9243812561035165
20170309000000,,0.0,10.44921875,0.0,102124.7802734375,102150.97045898438,60.5581226348877,288.4954071044922,10.44921875,0.0,1.0018081665039062,-6.823741912841798
20170309010000,,0.0,9.375,0.0,102136.27319335938,102167.87109375,59.84688758850098,288.5965881347656,9.375,0.0,0.5207624435424805,-6.620271682739258
20170309020000,,0.0,8.5693359375,0.0,102122.900390625,102150.55541992188,59.22519874572754,288.6865539550781,8.544921875,0.0,0.21267223358154294,-6.392931938171388
20170309030000,,0.0,6.5185546875,20.9716796875,101981.15234375,102016.48559570312,55.38459777832031,289.271484375,20.9716796875,0.0,0.27494049072265625,-6.227154731750487
20170309040000,,0.0,8.0322265625,30.908203125,101961.21215820312,101989.71557617188,54.31694793701172,289.09027099609375,30.908203125,0.0,0.5189809799194336,-6.769593238830566
20170309050000,,0.0,2.197265625,27.05078125,101895.947265625,101924.9755859375,55.82146739959717,289.0014343261719,27.05078125,0.0,0.15440940856933594,-6.751359939575195
20170309060000,,0.0,1.025390625,37.841796875,101882.26318359376,101918.06030273438,56.00668144226074,288.9144287109375,37.841796875,0.0,0.4372482299804688,-6.7493953704833975
20170309070000,,0.0,0.0,39.404296875,101887.64038085938,101919.34814453124,55.38549327850342,288.86163330078125,39.404296875,0.0,0.4585304260253906,-6.007617950439452
20170309080000,,0.0,0.0,34.27734375,101908.06274414062,101935.75439453124,55.08404064178467,288.84283447265625,34.27734375,0.0,0.4364700317382813,-5.904278755187987
20170309090000,,0.0,0.0,41.455078125,101937.27416992188,101971.8994140625,55.05719375610352,288.8535461425781,41.455078125,0.0,0.5316619873046875,-6.046967506408691
20170309100000,,0.0,0.0,36.23046875,101962.92724609376,101997.28393554688,55.16110801696777,288.97406005859375,36.23046875,0.0,0.3854103088378906,-6.340973854064941
20170309110000,,0.439453125,0.0,23.876953125,102025.2197265625,102058.72192382812,55.47499465942383,289.09429931640625,23.876953125,0.0,0.05374717712402344,-6.578048706054688
20170309120000,,6.298828125,0.0,9.9609375,102057.31201171876,102084.61303710938,55.53238105773926,289.1181182861328,9.9609375,0.0,-0.2577695846557617,-6.159862518310548
20170309130000,,13.037109375,0.0,4.00390625,102036.09008789062,102066.27197265624,55.44518661499024,289.08226013183594,13.037109375,0.0,-0.6465177536010742,-5.2201805114746085
20170309140000,,16.259765625,0.0,0.0,102012.4267578125,102050.62866210938,55.43169784545898,289.02769470214844,16.259765625,0.0,-0.8306064605712891,-4.3731021881103525
20170309150000,,16.40625,0.0,0.0,102004.248046875,102043.47534179688,56.06477928161621,289.00660705566406,16.40625,0.0,-1.077007293701172,-4.140839576721191
20170309160000,,22.412109375,0.48828125,0.0,101977.18505859376,102010.54077148438,57.23799514770508,288.8987121582031,22.412109375,0.0,-1.612173080444336,-3.6278114318847656
20170309170000,,29.638671875,0.732421875,0.0,101944.51904296876,101979.19311523438,58.19891738891602,288.6736602783203,29.638671875,0.0,-2.0242137908935547,-2.5025043487548833
20170309180000,,22.265625,0.78125,2.44140625,101930.16967773438,101966.72973632812,59.54161071777344,288.5943908691406,22.265625,,-2.1689291000366206,-2.5027027130126958
20170309190000,,18.65234375,0.634765625,3.90625,101921.30126953124,101954.98657226562,61.39340209960938,288.3807373046875,18.65234375,0.0,-2.4676666259765625,-1.232952117919922
20170309200000,,26.123046875,0.146484375,13.720703125,101937.51831054688,101965.0634765625,62.84936141967773,288.3249816894531,26.123046875,0.0,-2.8779220581054688,-1.3079404830932615
20170309210000,,28.3203125,0.048828125,24.365234375,101967.64526367188,102000.70190429688,63.74076843261719,288.34400939941406,28.3203125,0.0,-3.2771520614624023,-1.7007169723510742
20170309220000,,78.41796875,0.0,37.79296875,102003.05786132812,102035.29052734376,64.18229675292969,288.4611358642578,78.41796875,0.0,-3.8484477996826167,-2.1910409927368164
20170309230000,,61.81640625,0.0,41.6015625,102078.03955078124,102112.93334960938,62.99799728393555,288.7066650390625,61.81640625,0.0,-3.534623146057129,-1.9113149642944336
20170310000000,,61.572265625,0.0,49.70703125,102098.39477539062,102133.82568359376,60.70144271850586,289.1609649658203,61.572265625,0.0,-3.780974388122559,-2.3891916275024414
20170310010000,,64.453125,0.0,59.9609375,102065.08178710938,102102.25219726562,58.92885971069336,289.55926513671875,64.453125,0.0,-3.9644603729248047,-2.4198875427246094
20170310020000,,34.619140625,0.0,50.68359375,102009.02709960938,102043.98803710938,58.10746383666992,290.0168151855469,50.68359375,0.0,-3.6909618377685542,-2.92032241821289
20170310030000,,2.783203125,0.0,80.56640625,101925.59204101562,101952.70385742188,54.51083755493164,290.6025695800781,80.56640625,0.0,-3.766770362854004,-2.797877311706543
20170310040000,,3.02734375,0.0,64.7216796875,101911.7431640625,101946.30126953124,52.45284652709961,290.5874938964844,64.697265625,0.0,-3.5768299102783203,-2.476571083068848
20170310050000,,0.9765625,7.861328125,59.5703125,101798.86474609376,101828.22265625,51.64708995819092,289.9725341796875,59.5703125,0.0,-4.420953750610352,-1.4883747100830078
20170310060000,,90.13671875,22.94921875,60.1318359375,101800.048828125,101828.87573242188,57.89148998260498,289.67730712890625,90.13671875,0.25,-4.488391876220703,-2.0288009643554688
20170310070000,,2.978515625,14.84375,66.50390625,101828.71704101562,101861.23657226562,66.90982913970947,288.9439392089844,66.50390625,0.40625,-4.892601013183594,-3.0143184661865234
20170310080000,,70.556640625,13.6962890625,57.6171875,101926.84326171876,101962.88452148438,72.23658466339111,288.5359802246094,70.556640625,0.265625,-3.8611907958984375,-4.897222518920898
20170310090000,,64.2578125,19.7265625,57.177734375,101946.923828125,101975.56762695312,77.40703201293945,288.2110290527344,64.2578125,0.0,-4.44514274597168,-5.558683395385742
20170310100000,,75.537109375,11.572265625,71.630859375,101959.39331054688,101995.12329101562,74.95663070678711,288.3424072265625,75.537109375,0.59375,-5.737648010253906,-7.219846725463867
20170310110000,,61.03515625,22.55859375,64.599609375,102106.18896484376,102143.1396484375,79.63176250457764,287.6847229003906,64.794921875,0.65625,-5.472659111022949,-8.095705032348633
20170310120000,,21.142578125,27.392578125,55.078125,102104.42504882812,102141.36962890624,85.02581691741943,287.78997802734375,55.078125,0.375,-6.644609451293945,-6.8779144287109375
20170310130000,,76.806640625,23.4375,76.46484375,102119.94018554688,102153.7353515625,84.21172332763672,287.81492614746094,77.34375,1.453125,-6.3775272369384775,-7.2596073150634775
20170310140000,,74.4873046875,19.775390625,71.435546875,102196.59423828124,102231.59790039062,86.02449226379395,287.6788787841797,74.462890625,0.8203125,-5.0036582946777335,-7.057734489440918
20170310150000,,62.548828125,11.5234375,68.896484375,102020.25756835938,102048.35815429688,86.90518951416016,287.294189453125,68.896484375,1.3125,-6.267793655395508,-3.5988435745239262
20170310160000,,83.30078125,13.57421875,77.83203125,101978.94287109376,102013.0615234375,87.51992416381836,287.25462341308594,83.30078125,1.5,-5.665163040161133,-1.5349836349487305
20170310170000,,83.935546875,16.943359375,75.830078125,101939.75219726562,101978.25927734376,87.99658203125,287.5599365234375,83.935546875,0.9765625,-4.655448913574219,-0.7392463684082031
20170310180000,,42.626953125,23.583984375,68.75,101847.74780273438,101884.34448242188,88.14751052856445,287.98138427734375,68.75,,-4.540802001953125,-0.52716064453125
20170310190000,,88.28125,44.82421875,83.10546875,101827.8076171875,101864.22729492188,89.2857551574707,288.1578826904297,88.28125,2.0859375,-4.22186279296875,-0.5988836288452148
20170310200000,,85.546875,48.779296875,83.837890625,101886.75537109376,101917.70629882812,89.73768615722656,288.38043212890625,85.546875,2.609375,-3.45169448852539,0.5300998687744141
20170310210000,,74.4140625,44.921875,70.5078125,101822.79052734376,101858.251953125,91.04931640625,288.6607208251953,74.462890625,1.265625,-5.0307273864746085,-0.2768077850341797
20170310220000,,86.962890625,49.853515625,58.10546875,101940.59448242188,101974.07836914062,88.84293937683105,289.02720642089844,86.962890625,3.1640625,-3.018970489501953,0.5211601257324219
20170310230000,,68.017578125,52.05078125,65.13671875,101967.3828125,102000.50048828124,90.41166496276855,289.2079620361328,68.310546875,0.5546875,-3.7508449554443364,0.1055145263671875
20170311000000,,89.55078125,40.33203125,70.556640625,101949.35913085938,101976.0009765625,88.66342258453369,289.75079345703125,89.55078125,2.4375,-4.591766357421875,0.2817392349243164
20170311010000,,71.533203125,54.98046875,71.58203125,101989.26391601562,102016.30249023438,87.42316818237305,290.0218200683594,72.314453125,0.75,-4.207265853881837,0.8921852111816406
20170311020000,,22.2900390625,48.681640625,59.66796875,101918.73168945312,101951.28784179688,86.91265296936035,290.4610900878906,59.66796875,0.40234375,-4.535625457763672,1.3961324691772459
20170311030000,,0.0,60.400390625,93.75,101736.68212890624,101764.38598632812,84.2810525894165,291.95196533203125,93.75,2.0703125,-6.498777389526367,-0.8086786270141602
20170311040000,,0.0,71.826171875,70.751953125,101686.87133789062,101721.03881835938,85.36136627197266,291.76251220703125,73.193359375,2.1484375,-7.127195358276367,-1.2873430252075195
20170311050000,,0.0,50.439453125,62.0361328125,101626.67236328124,101660.01586914062,83.52444362640381,291.6729431152344,62.060546875,0.5234375,-7.622878074645996,-2.808553695678711
20170311060000,,0.0,54.443359375,58.447265625,101598.39477539062,101627.81982421876,83.518479347229,291.8398742675781,58.447265625,0.40625,-7.673337936401367,-2.528294563293457
20170311070000,,0.0,80.859375,57.32421875,101567.19970703124,101594.20166015624,87.42628860473633,291.610107421875,80.859375,2.078125,-7.7597389221191415,-2.4147357940673833
20170311080000,,0.0,61.5234375,56.25,101625.87890625,101655.58471679688,86.22203159332275,291.05242919921875,61.5234375,0.171875,-8.845072746276855,-4.2068824768066415
20170311090000,,0.0,44.53125,40.869140625,101679.6875,101717.19360351562,85.15151977539062,291.0827331542969,44.7265625,0.0234375,-8.337856292724611,-4.275032043457031
20170311100000,,0.0,45.8984375,32.6171875,101728.68041992188,101766.59545898438,84.94979095458984,291.1712646484375,45.8984375,0.0234375,-8.059205055236816,-3.7942104339599614
20170311110000,,0.0,47.16796875,55.908203125,101796.15478515624,101823.98071289062,83.44150924682617,291.38568115234375,55.908203125,0.0,-8.097843170166017,-3.1402664184570312
20170311120000,,0.0,42.333984375,34.47265625,101839.111328125,101867.66357421876,79.17626762390138,291.6331329345703,42.333984375,0.0,-7.647636413574219,-2.8847675323486333
20170311130000,,0.0,37.158203125,34.27734375,101824.67651367188,101863.23852539062,77.1235122680664,291.9416809082031,37.158203125,0.0,-7.391359329223633,-2.079132080078125
20170311140000,,0.0,45.166015625,28.41796875,101820.59326171876,101854.26025390624,76.53350257873534,292.13526916503906,45.166015625,0.0,-6.8226318359375,-1.7483787536621094
20170311150000,,0.0,44.7265625,26.318359375,101780.09643554688,101817.44995117188,75.93325614929198,292.2654571533203,44.7265625,0.0,-6.585871696472168,-1.3530521392822266
20170311160000,,0.0,49.609375,39.892578125,101751.91650390624,101785.23559570312,75.02536964416505,292.29388427734375,49.609375,0.0,-6.454357147216798,-1.2505416870117188
20170311170000,,0.0,41.845703125,34.5703125,101711.02294921876,101743.74389648438,73.95758628845216,292.2921447753906,41.845703125,0.0,-6.1163978576660165,-1.215616226196289
20170311180000,,0.0,42.578125,37.01171875,101677.33764648438,101707.94067382812,74.70297622680664,292.3180694580078,42.578125,,-5.762613296508789,-1.0171022415161133
20170311190000,,0.0,43.212890625,45.1171875,101641.15600585938,101669.85473632812,75.63314056396484,292.34410095214844,45.1171875,0.0,-5.41104793548584,-0.7289209365844727
20170311200000,,0.0,39.0625,44.482421875,101636.95068359376,101663.22631835938,76.2470474243164,292.3876495361328,44.482421875,0.0,-5.145270347595215,-0.4035520553588867
20170311210000,,0.0,33.056640625,46.77734375,101671.02661132812,101703.43017578124,76.7571506500244,292.4685821533203,46.77734375,0.0,-4.96208381652832,-0.3028755187988281
20170311220000,,0.0,22.998046875,37.01171875,101718.01147460938,101745.166015625,77.78443145751953,292.4984130859375,37.01171875,0.0,-5.055551528930664,0.1866140365600586
20170311230000,,0.0,17.431640625,28.90625,101752.11791992188,101785.30883789062,77.90433883666992,292.6968688964844,28.90625,0.0,-4.960356712341309,0.38376522064208973
20170312000000,,0.0,12.20703125,34.326171875,101776.92260742188,101805.6396484375,74.74716758728026,293.33326721191406,34.326171875,0.0,-5.1524152755737305,0.574427604675293
20170312010000,,0.0,10.400390625,27.7587890625,101775.81176757812,101805.57250976562,72.25824546813966,293.7890625,27.783203125,0.0,-5.425179481506348,0.7582950592041016
20170312020000,,2.099609375,26.171875,22.509765625,101742.88330078124,101775.3173828125,71.60656261444092,294.1313171386719,26.171875,0.0,-5.241926193237305,0.9264726638793944
20170312030000,,6.103515625,29.345703125,7.177734375,101677.3681640625,101709.51538085938,68.36504077911377,294.35833740234375,29.345703125,0.0,-5.207743644714356,0.2540225982666016
20170312040000,,1.220703125,32.666015625,14.2578125,101636.72485351562,101668.45703125,68.5804853439331,294.4953308105469,32.666015625,0.0,-4.580312728881836,0.05925083160400391
20170312050000,,0.146484375,38.37890625,18.212890625,101557.421875,101583.73413085938,67.93123817443848,294.5310974121094,38.37890625,0.0,-4.635146141052246,0.9405193328857422
20170312060000,,10.64453125,32.470703125,10.25390625,101468.42651367188,101505.87158203124,68.42169857025146,294.47283935546875,32.470703125,0.0,-4.925922393798828,2.054983139038086
20170312070000,,4.736328125,28.3203125,11.376953125,101450.33569335938,101483.89282226562,69.1666774749756,294.3885192871094,28.3203125,0.0,-4.468295097351074,2.944005012512207
20170312080000,,30.6640625,24.90234375,20.7763671875,101471.62475585938,101499.21875,70.41386795043945,294.2473449707031,30.712890625,0.0,-4.2606287002563485,3.4529323577880864
20170312090000,,11.279296875,23.583984375,30.322265625,101513.671875,101543.32885742188,72.12243175506592,294.06829833984375,30.322265625,0.0,-3.8312501907348633,3.17317008972168
20170312100000,,27.099609375,23.046875,40.33203125,101557.03125,101592.822265625,73.84546852111815,293.9587707519531,40.33203125,0.0,-3.47713565826416,2.489022254943848
20170312110000,,45.21484375,19.3359375,31.93359375,101576.43432617188,101608.43505859376,75.2682399749756,293.9230651855469,45.21484375,0.0,-3.7862024307250977,2.8062400817871094
20170312120000,,73.486328125,21.09375,27.587890625,101576.25122070312,101607.35473632812,75.70446586608888,293.9837341308594,73.486328125,0.0,-3.6943788528442383,3.213902473449707
20170312130000,,29.296875,28.80859375,37.451171875,101567.37670898438,101602.5146484375,75.84824657440186,294.0361022949219,37.451171875,0.0,-3.5461368560791016,3.164525985717773
20170312140000,,25.78125,28.3203125,53.22265625,101539.73388671876,101576.220703125,75.80168533325195,294.08067321777344,53.22265625,0.0,-3.6879854202270512,3.7031307220458975
20170312150000,,5.224609375,25.048828125,57.71484375,101499.62158203124,101525.60424804688,75.6178684234619,294.1383514404297,57.71484375,0.0,-3.2504291534423833,4.753181457519531
20170312160000,,6.689453125,25.537109375,34.716796875,101447.90649414062,101482.77587890624,76.66631317138672,294.2289733886719,34.716796875,0.0,-2.7682580947875977,5.284265518188477
20170312170000,,65.966796875,21.58203125,48.9990234375,101422.36328125,101460.41259765624,76.3963098526001,294.2726287841797,65.966796875,0.0,-2.390705108642578,4.872150421142578
20170312180000,,7.275390625,18.017578125,51.07421875,101343.8232421875,101380.74951171876,77.55675315856935,294.3199768066406,51.07421875,,-2.216525077819824,5.017182350158691
20170312190000,,0.0,19.873046875,47.998046875,101276.9775390625,101305.98754882812,79.3903579711914,294.34315490722656,47.998046875,0.0,-2.3280420303344727,5.402951240539551
20170312200000,,0.0,27.9296875,49.3896484375,101245.48950195312,101271.77124023438,80.51548576354979,294.542724609375,49.4140625,0.0,-2.32680606842041,6.135927200317383
20170312210000,,0.0,24.0234375,43.896484375,101228.67431640624,101265.15502929688,79.54540443420409,294.7657775878906,43.896484375,0.0,-1.2871589660644531,7.738051414489746
20170312220000,,8.30078125,17.919921875,41.9189453125,101217.35229492188,101254.97436523438,79.41236114501953,294.8201904296875,41.89453125,0.0,-1.1589689254760742,8.681095123291017
20170312230000,,6.396484375,26.318359375,45.8984375,101193.2373046875,101225.52490234376,80.38111209869385,294.89976501464844,45.8984375,0.0,-1.3056840896606443,9.206762313842773
20170313000000,,19.23828125,24.267578125,48.9013671875,101194.0185546875,101226.1962890625,82.4221706390381,295.0915832519531,48.92578125,0.0,-0.6658506393432617,9.873126029968262
20170313010000,,28.22265625,22.94921875,49.3896484375,101167.76123046876,101198.71215820312,82.81094264984131,295.3408508300781,49.365234375,0.0,0.7801485061645508,10.112065315246582
